Transaction ID,Bar License,Customer ID,Item ID,Quantity,total
TID3867,BL164,F88303,IT5379,5,14
TID1152,BL893,Q40527,IT6680,9,14
TID7278,BL981,I56462,IT4618,10,25
TID1147,BL136,Z16752,IT0540,8,16
TID6272,BL028,Q91111,IT5865,7,19
TID6571,BL706,H47246,IT1887,8,28
TID3332,BL999,J53521,IT5944,8,15
TID0860,BL583,R73893,IT2190,5,23
TID0681,BL122,L29636,IT3206,7,14
TID4551,BL370,D74627,IT9984,8,18
TID9690,BL158,D93775,IT9115,7,28
TID5524,BL834,A46267,IT2025,7,25
TID8275,BL142,N97787,IT3782,9,11
TID7057,BL189,K32902,IT4429,10,15
TID7555,BL623,O31473,IT5801,7,20
TID0573,BL530,L41053,IT4772,5,21
TID0324,BL084,Y70408,IT6897,5,13
TID6855,BL639,S88204,IT5221,9,29
TID4310,BL553,N94210,IT0427,8,12
TID7823,BL137,H72277,IT0519,10,8
TID8678,BL359,Q88179,IT6648,7,11
TID3568,BL104,R38928,IT3164,7,13
TID6132,BL005,Q25937,IT0768,8,29
TID0327,BL878,Q44488,IT6648,9,8
TID5391,BL285,null,IT2251,9,25
TID2984,BL162,K79583,IT3688,7,16
TID7786,BL655,A42325,IT6801,10,21
TID8796,BL070,V61556,IT3086,6,5
TID4591,BL402,C83222,IT1969,8,21
TID0443,BL661,J80160,IT9452,7,19
TID0132,BL813,M47524,IT1966,8,6
TID0016,BL941,W41028,IT9748,8,8
TID4976,BL117,K01378,IT3371,7,30
TID4230,BL538,M81246,IT1662,10,7
TID5616,BL947,S97569,IT8485,10,24
TID4963,BL058,M50934,IT8523,10,7
TID6574,BL604,G49725,IT5994,8,8
TID5871,BL610,W38305,IT7507,7,21
TID6576,BL014,N67222,IT9834,8,16
TID6466,BL491,U86718,IT4919,5,8
TID6932,BL530,K78842,IT5491,10,24
TID1602,BL141,C71654,IT0003,8,17
TID3135,BL851,H13273,IT2491,8,25
TID6043,BL763,M44761,IT8900,6,20
TID1249,BL657,U05315,IT9600,5,26
TID6416,BL991,O08827,IT1244,7,29
TID8147,BL436,O94798,IT4517,8,23
TID6125,BL930,Y84705,IT1325,10,11
TID7435,BL332,N33106,IT3917,6,24
TID5204,BL842,H61939,IT7102,10,25
TID1599,BL092,O82684,IT1750,7,6
TID9924,BL930,Z48970,IT4502,5,13
TID5025,BL242,P11783,IT9550,10,16
TID2161,BL031,P56639,IT4464,6,9
TID9683,BL576,L83178,IT0227,10,23
TID0992,BL728,D78497,IT5089,10,12
TID0002,BL109,Z41803,IT2940,9,8
TID9424,BL215,G24301,IT1518,8,6
TID8867,BL227,Q34125,IT0768,6,26
TID3521,BL783,Z24450,IT3737,8,21
TID9040,BL377,B55289,IT0405,5,5
TID0016,BL689,X99325,IT6750,7,17
TID0476,BL108,Z65834,IT8009,5,8
TID5572,BL700,B14110,IT9444,9,28
TID8074,BL752,M87544,IT1593,8,16
TID5636,BL553,D96205,IT6897,5,27
TID1893,BL480,W00858,IT8003,6,8
TID9221,BL591,C57844,IT8133,7,21
TID4874,BL058,R95643,IT8977,5,15
TID2381,BL583,P24107,IT5865,6,16
TID9972,BL545,R59191,IT8977,6,14
TID0322,BL713,R89972,IT9469,10,5
TID1153,BL800,L73363,IT8778,10,18
TID5073,BL377,B15461,IT2488,7,21
TID0573,BL714,Y37381,IT3481,9,5
TID2521,BL652,H98543,IT3774,7,6
TID0277,BL491,B09824,IT7690,8,22
TID7470,BL591,L62613,IT5884,5,11
TID3682,BL614,G66948,IT5559,6,20
TID8622,BL140,K53141,IT7551,9,20
TID1349,BL640,C83222,IT6897,9,23
TID6230,BL709,R96208,IT4298,9,27
TID7920,BL338,H34912,IT4923,5,10
TID6864,BL577,B99904,IT2226,7,9
TID6973,BL937,F03673,IT9621,7,24
TID1319,BL242,U70422,IT6946,5,5
TID5134,BL170,A64241,IT5711,8,8
TID6660,BL307,X01318,IT8322,9,23
TID7503,BL865,D07514,IT8834,10,8
TID7553,BL780,H53286,IT2226,8,13
TID8162,BL583,Y34108,IT6999,5,20
TID7907,BL512,W08834,IT4598,9,10
TID7232,BL534,R11256,IT3086,8,28
TID5669,BL991,C05050,IT4298,7,15
TID6430,BL962,S32114,IT9599,7,28
TID0016,BL758,L23661,IT3823,7,19
TID9634,BL179,Y91647,IT5291,6,29
TID8267,BL357,I97614,IT6685,5,26
TID3467,BL665,J86798,IT7039,7,27
TID0676,BL070,F31975,IT5234,6,29
TID8339,BL179,I10332,IT8328,8,14
TID5473,BL972,L62613,IT6981,5,16
TID9934,BL800,X48445,IT1428,7,27
TID0478,BL524,I79185,IT4738,7,26
TID6436,BL337,K88540,IT2676,7,11
TID9904,BL576,Z88899,IT9550,9,25
TID7733,BL877,A13226,IT6593,9,21
TID7801,BL137,O27640,IT0836,5,25
TID6972,BL230,B90487,IT7112,10,18
TID6599,BL921,T43444,IT5611,8,28
TID0967,BL151,D78497,IT8076,10,7
TID0419,BL971,B39058,IT9542,8,19
TID3445,BL316,L06819,IT2823,8,18
TID7949,BL489,L47008,IT6396,8,26
TID2497,BL480,U86718,IT3737,5,6
TID3575,BL851,K33909,IT1481,10,11
TID4719,BL062,Q85125,IT1170,10,10
TID8330,BL864,A81602,IT5005,8,19
TID8546,BL973,T17281,IT3331,8,20
TID1343,BL813,R35396,IT4827,10,19
TID7876,BL183,N18282,IT4634,5,13
TID1506,BL806,X80727,IT9282,9,22
TID0593,BL302,G06687,IT7039,8,10
TID4079,BL950,P39638,IT6162,6,29
TID8101,BL898,K95135,IT2954,9,26
TID5456,BL136,O79221,IT0427,9,11
TID6554,BL320,F36874,IT0528,8,27
TID2654,BL673,G16713,IT0309,5,23
TID0904,BL948,M30822,IT7507,10,13
TID4683,BL850,M06973,IT0599,8,29
TID9675,BL355,N79830,IT7814,10,21
TID6195,BL484,N07383,IT3774,8,18
TID9972,BL433,O47178,IT8501,9,20
TID6667,BL919,I14439,IT5532,8,20
TID0890,BL265,O96588,IT7252,6,20
TID2442,BL298,W54848,IT4911,7,22
TID7908,BL792,N95675,IT1156,5,18
TID0249,BL532,K60793,IT4789,8,19
TID3030,BL852,A43946,IT3735,9,20
TID4926,BL530,O48936,IT0266,9,20
TID1127,BL544,A13226,IT9600,10,7
TID6103,BL591,V13001,IT2122,10,28
TID0180,BL973,T81207,IT7077,8,22
TID2734,BL183,E53199,IT0492,8,27
TID2681,BL220,V67878,IT0995,7,11
TID6713,BL005,P52615,IT7317,6,25
TID3784,BL591,S76231,IT3619,9,26
TID9438,BL713,S92411,IT1428,5,7
TID5476,BL341,A32666,IT1261,7,25
TID3992,BL980,N86806,IT3917,9,27
TID2298,BL407,N88605,IT7893,5,7
TID7684,BL189,T66009,IT0005,10,25
TID0066,BL928,Y99298,IT8930,10,23
TID7728,BL700,V45551,IT3183,5,30
TID2277,BL865,L97841,IT5090,6,30
TID5384,BL880,B88620,IT6827,7,25
TID5120,BL947,G91964,IT8076,6,10
TID3844,BL085,I56543,IT8778,8,14
TID8459,BL655,P04315,IT3668,7,30
TID3934,BL462,A02055,IT2534,8,15
TID1258,BL662,L65498,IT0491,8,13
TID0889,BL696,O72991,IT5711,6,9
TID3504,BL544,J55884,IT5553,10,21
TID2352,BL534,O57413,IT7406,9,11
TID2458,BL102,E85433,IT3774,8,21
TID9620,BL386,I17397,IT2103,5,10
TID4709,BL534,W50781,IT8625,9,25
TID7855,BL907,A00475,IT2692,10,16
TID0591,BL946,M47524,IT4911,10,9
TID7399,BL792,I28426,IT7741,10,6
TID4201,BL371,O35594,IT7202,6,12
TID4709,BL491,K35269,IT8386,10,18
TID3336,BL468,F39181,IT8619,8,30
TID7724,BL534,A73174,IT1743,5,8
TID8387,BL038,L31362,IT1682,6,12
TID1158,BL456,B46108,IT3823,9,8
TID4070,BL407,J07101,IT1677,6,18
TID0494,BL242,L65498,IT4004,8,28
TID7482,BL436,X57484,IT4517,6,9
TID9945,BL805,F90916,IT4504,10,21
TID6416,BL930,D74414,IT6544,5,8
TID4943,BL122,I43660,IT5790,9,27
TID4927,BL715,M68643,IT1170,7,26
TID6313,BL443,B35583,IT3912,5,17
TID1076,BL899,V29292,IT3366,5,30
TID0974,BL862,L21058,IT5863,5,14
TID4238,BL070,G40528,IT5221,9,10
TID9657,BL495,K02221,IT7911,5,9
TID6501,BL673,N01260,IT8990,8,20
TID2069,BL660,X77532,IT6367,10,7
TID3497,BL937,X38603,IT7039,5,22
TID6153,BL765,M18454,IT4258,7,8
TID7016,BL668,W60343,IT8285,10,21
TID2060,BL499,Q17472,IT6365,7,20
TID9119,BL660,U42588,IT8051,5,15
TID9898,BL140,Q91111,IT0623,7,17
TID6193,BL851,Q33736,IT1840,9,10
TID7024,BL619,I00249,IT7265,8,21
TID0230,BL504,F21721,IT5553,6,7
TID0146,BL770,N10732,IT0309,7,8
TID6995,BL545,N20205,IT1154,8,16
TID2801,BL962,L53662,IT9524,10,29
TID7628,BL443,T03672,IT5628,7,24
TID9786,BL555,X35008,IT4552,6,28
TID2875,BL001,O70915,IT8834,9,16
TID4262,BL937,W34984,IT3853,7,5
TID2907,BL526,O35926,IT1994,9,17
TID0485,BL486,H32655,IT1969,9,28
TID5871,BL813,J18939,IT1317,10,13
TID3911,BL619,X76449,IT8900,10,15
TID8242,BL416,R02615,IT7307,6,13
TID1789,BL706,F03673,IT0171,8,10
TID2682,BL060,D56490,IT4044,8,15
TID3445,BL125,L27244,IT9444,8,10
TID9762,BL797,K30390,IT8952,10,16
TID0943,BL921,I72151,IT0422,7,9
TID3865,BL486,V91601,IT3069,5,22
TID1544,BL444,D33339,IT5550,5,9
TID3740,BL623,R25094,IT8009,7,12
TID6977,BL087,Q60249,IT7599,8,23
TID7740,BL856,Z82422,IT4704,8,12
TID2180,BL646,L83178,IT5700,9,21
TID5388,BL032,O57333,IT8360,10,16
TID0888,BL322,M37841,IT3782,7,15
TID6072,BL631,S84446,IT1521,5,23
TID4703,BL994,G94536,IT7945,10,27
TID1689,BL655,U08913,IT3101,9,24
TID9990,BL510,R38928,IT4668,9,16
TID9976,BL577,M13178,IT5865,9,24
TID0591,BL631,K32877,IT6135,6,9
TID1836,BL898,K26535,IT9291,10,14
TID8072,BL665,O99900,IT0243,5,11
TID5132,BL072,F53657,IT9524,7,11
TID4156,BL386,U25739,IT8501,7,12
TID5569,BL331,Z18331,IT0594,6,17
TID5689,BL982,K82805,IT6946,5,26
TID5893,BL461,U92940,IT1356,10,7
TID1152,BL489,D55973,IT4645,6,27
TID1599,BL010,R38026,IT0630,9,17
TID2769,BL361,L43858,IT8913,10,19
TID4246,BL139,B24838,IT6750,9,27
TID0526,BL736,T61356,IT8265,9,12
TID7753,BL923,V75203,IT4963,8,20
TID1008,BL783,E66420,IT0422,7,20
TID7159,BL534,E77351,IT8485,10,6
TID2672,BL640,Q00442,IT9240,7,7
TID4436,BL611,S63808,IT0405,9,10
TID3928,BL393,U24984,IT7828,10,22
TID6482,BL092,I98848,IT1968,9,11
TID5091,BL109,C62064,IT3619,8,17
TID9127,BL461,I71478,IT9613,9,15
TID6574,BL893,B55289,IT0568,6,11
TID8268,BL140,F38341,IT7676,9,30
TID0534,BL615,P19866,IT5742,8,28
TID7786,BL492,V44422,IT4355,6,28
TID1194,BL242,W81188,IT0003,10,8
TID9416,BL949,J21515,IT5944,7,11
TID6727,BL162,Y43714,IT8260,5,17
TID3907,BL579,N07383,IT0405,7,6
TID5571,BL026,W03954,IT2940,9,19
TID3892,BL576,I66906,IT9328,7,29
TID0886,BL337,W41911,IT9524,7,9
TID8947,BL576,P24804,IT1149,6,24
TID9501,BL166,Y77730,IT5976,7,9
TID5284,BL553,Y07757,IT8922,8,29
TID9538,BL166,Z47822,IT3917,10,29
TID2452,BL841,L37037,IT0995,5,8
TID7333,BL126,S74628,IT4923,7,25
TID1832,BL136,U57124,IT2674,10,12
TID8314,BL416,R38928,IT5561,9,10
TID7649,BL558,X07769,IT5976,5,7
TID1156,BL264,G16713,IT4704,6,29
TID5921,BL242,A43633,IT2374,5,11
TID6672,BL999,K26535,IT0363,7,8
TID5828,BL683,X83806,IT0540,6,29
TID0257,BL619,O50201,IT0696,8,10
TID5132,BL457,A09157,IT1750,9,8
TID7704,BL805,K30390,IT8745,9,7
TID0688,BL736,G39434,IT5801,9,27
TID0036,BL164,A30672,IT6068,7,25
TID6984,BL951,R73446,IT3119,6,25
TID4754,BL014,N96113,IT5711,5,18
TID8521,BL752,Y54100,IT3203,6,16
TID2369,BL725,E13552,IT3164,9,8
TID9869,BL837,G39709,IT1249,8,16
TID9015,BL194,T27551,IT1481,9,10
TID1788,BL676,O61955,IT5090,7,27
TID2039,BL614,P54572,IT9912,7,21
TID1153,BL980,U96905,IT2840,9,5
TID2429,BL103,V30191,IT1939,7,19
TID2614,BL923,I91403,IT3227,7,30
TID0419,BL118,Q66457,IT3972,5,30
TID3194,BL913,D68836,IT8500,7,23
TID3320,BL504,T73637,IT1928,7,21
TID2130,BL336,T05241,IT0836,8,8
TID5081,BL545,U09240,IT6134,9,26
TID8710,BL655,Z66022,IT1712,8,28
TID0322,BL564,S98255,IT9171,9,15
TID7621,BL471,T37211,IT2488,6,26
TID6780,BL194,E39274,IT7880,10,27
TID7912,BL146,N23313,IT3972,9,21
TID8867,BL919,Z24450,IT4879,5,14
TID4262,BL471,R92002,IT1775,7,18
TID1665,BL484,N79794,IT0005,5,17
TID5383,BL480,Y50973,IT2226,10,21
TID8265,BL090,H34851,IT9852,8,18
TID8946,BL981,O12437,IT7341,5,8
TID7267,BL416,T99109,IT7857,8,13
TID9799,BL091,E60760,IT3465,8,29
TID8399,BL744,I56462,IT7441,9,9
TID5409,BL043,J34877,IT2577,6,11
TID7713,BL085,M93755,IT7834,6,29
TID4141,BL544,L65498,IT5841,8,21
TID0242,BL752,Y35051,IT7252,8,8
TID6293,BL189,S66806,IT4086,10,6
TID1673,BL716,W21399,IT1794,7,9
TID3557,BL145,W52927,IT8009,8,11
TID7080,BL024,W96393,IT3688,10,11
TID3480,BL530,G16713,IT1325,5,21
TID9444,BL534,F40629,IT8282,7,20
TID9036,BL395,J20418,IT1249,6,11
TID1990,BL227,C36107,IT8896,9,25
TID7925,BL460,G93490,IT8133,8,24
TID1220,BL142,I34417,IT8073,7,7
TID1650,BL092,Z06863,IT3364,9,21
TID5322,BL010,T22301,IT3101,8,18
TID7890,BL179,I29996,IT6827,10,8
TID0789,BL836,S32333,IT7265,9,16
TID1456,BL506,L86418,IT3119,10,9
TID0577,BL526,R81665,IT6348,5,19
TID1586,BL298,Q22756,IT6678,10,20
TID5362,BL683,S54003,IT1769,10,25
TID4374,BL706,S66143,IT4738,10,24
TID6902,BL111,Z92494,IT4862,7,14
TID4287,BL248,E72642,IT3972,7,15
TID7164,BL122,L30622,IT5705,9,30
TID3447,BL877,K88540,IT0769,6,20
TID8568,BL480,W30461,IT4429,5,20
TID1826,BL913,A78348,IT0422,8,7
TID1708,BL576,U64671,IT9469,9,7
TID4621,BL941,I97614,IT8696,9,15
TID2085,BL865,X48445,IT1969,9,14
TID3307,BL715,X47453,IT6385,8,9
TID1523,BL491,V67894,IT8944,7,14
TID8733,BL020,T99468,IT8825,9,30
TID5911,BL306,Q66457,IT5925,7,20
TID2312,BL421,G94536,IT5790,9,12
TID3207,BL623,T90108,IT6921,10,8
TID0413,BL114,Z55378,IT6365,5,12
TID1878,BL004,C15267,IT3366,8,7
TID7841,BL592,B28665,IT1530,6,30
TID5418,BL736,Y30275,IT1976,8,11
TID3582,BL950,J16610,IT0005,6,19
TID3813,BL865,O61955,IT7177,9,8
TID2161,BL733,V64530,IT9482,9,15
TID9379,BL086,N10732,IT5801,5,7
TID3816,BL510,P65371,IT2025,8,22
TID5615,BL544,Y35051,IT3364,8,6
TID5213,BL660,W12395,IT2554,6,9
TID9494,BL604,R87625,IT4193,8,25
TID6667,BL763,G23251,IT6685,9,15
TID8238,BL877,F09551,IT8745,8,28
TID5660,BL134,Y75657,IT5561,5,16
TID8387,BL193,X23323,IT5867,6,6
TID0284,BL868,F49087,IT0078,5,15
TID6126,BL395,C64546,IT8133,5,12
TID3917,BL524,Y82856,IT6946,5,11
TID8231,BL189,A52601,IT6134,7,12
TID7910,BL355,N18590,IT6078,9,30
TID6944,BL515,Z82422,IT2837,8,17
TID9766,BL622,V73439,IT8818,7,16
TID0804,BL745,I82607,IT1898,6,20
TID9850,BL532,Z69906,IT0995,10,17
TID9328,BL542,R93828,IT5553,6,29
TID4405,BL316,J57364,IT1536,6,17
TID3849,BL122,Q62911,IT4430,8,19
TID7592,BL129,T86066,IT1361,9,8
TID7242,BL948,A55383,IT4392,6,20
TID6380,BL758,K79583,IT9020,10,14
TID5834,BL524,R66076,IT4460,6,11
TID1067,BL946,B77621,IT3823,9,15
TID8679,BL583,L89604,IT4230,8,25
TID5225,BL765,O17310,IT2226,5,9
TID5218,BL558,V00449,IT7283,9,16
TID1076,BL909,J53997,IT2505,8,23
TID7098,BL950,V99441,IT3440,8,15
TID8052,BL125,R11562,IT8825,8,13
TID3055,BL668,G33796,IT4460,9,23
TID4854,BL293,B40501,IT4919,9,18
TID7112,BL660,Z05354,IT4742,9,7
TID2251,BL126,U10304,IT6921,6,25
TID1349,BL584,I01461,IT9217,8,11
TID5841,BL877,Y20815,IT4496,8,17
TID2988,BL134,O36196,IT2946,5,24
TID5070,BL302,K32877,IT6156,6,18
TID4874,BL709,M29128,IT9440,6,27
TID0254,BL872,P13642,IT0227,6,28
TID6583,BL302,I54125,IT3206,8,21
TID4452,BL806,H26982,IT8073,5,16
TID0036,BL407,N68388,IT9912,5,17
TID3092,BL036,A00188,IT3070,7,19
TID4540,BL233,C14659,IT4411,6,22
TID3582,BL311,Y75060,IT3097,7,9
TID3187,BL226,W13226,IT4355,10,24
TID9798,BL357,F43933,IT8445,6,11
TID5338,BL311,Y86887,IT1518,10,7
TID6497,BL745,Z35776,IT9485,8,8
TID2919,BL646,H13273,IT2214,5,8
TID7228,BL980,N24573,IT6930,7,26
TID3405,BL091,Z05354,IT9328,7,25
TID2246,BL914,Q53915,IT6613,6,16
TID8791,BL665,O96798,IT9452,5,20
TID2130,BL971,U53842,IT0072,10,13
TID2330,BL170,G63285,IT0917,6,28
TID9993,BL661,E67262,IT8913,8,7
TID1429,BL744,E92063,IT0851,6,12
TID5865,BL588,K31893,IT4509,5,7
TID2734,BL278,O67480,IT9717,10,11
TID0632,BL259,W13226,IT8585,5,7
TID9707,BL689,I76920,IT5925,9,27
TID9200,BL167,F02957,IT4499,6,17
TID8265,BL126,E49348,IT4552,6,27
TID0212,BL331,H45104,IT8585,8,23
TID3496,BL174,M59806,IT7076,10,12
TID0326,BL125,O58739,IT3688,10,9
TID3826,BL963,J72294,IT5522,9,23
TID6669,BL024,L41060,IT8265,9,15
TID4383,BL468,L18707,IT7202,10,29
TID2251,BL215,W51293,IT4879,9,24
TID0108,BL033,G83843,IT7814,6,27
TID1043,BL878,P53409,IT5491,7,5
TID1683,BL719,K53141,IT4738,10,7
TID4937,BL486,Z81691,IT4985,10,24
TID6448,BL129,Y23383,IT7624,7,30
TID6429,BL189,B24318,IT0620,10,29
TID8653,BL085,P84575,IT9764,5,21
TID1043,BL744,H60565,IT1224,6,23
TID8051,BL559,K60793,IT7419,6,8
TID5761,BL361,B24098,IT0630,10,16
TID3585,BL541,A80454,IT6961,8,24
TID5840,BL510,H24849,IT4086,7,16
TID4184,BL668,G08450,IT3782,8,23
TID3917,BL324,M39789,IT9806,6,8
TID7362,BL899,T40216,IT0640,10,9
TID0752,BL461,G31346,IT8076,5,23
TID9200,BL655,P30542,IT0309,6,12
TID0413,BL792,E93035,IT8625,6,13
TID8579,BL022,Y49406,IT4273,9,19
TID0512,BL982,Z88899,IT3917,5,29
TID2654,BL057,P92736,IT8360,9,13
TID9972,BL495,Z65834,IT0769,5,24
TID4128,BL656,F01065,IT2064,9,18
TID6530,BL233,T80052,IT7899,8,30
TID9129,BL877,W59054,IT8930,8,27
TID3835,BL091,W96070,IT4086,6,8
TID9776,BL615,F02198,IT1994,10,25
TID8640,BL695,J70904,IT4464,9,29
TID1454,BL631,Q36415,IT2778,6,9
TID3480,BL028,X77409,IT1170,10,11
TID7934,BL834,M96111,IT6827,8,20
TID2317,BL443,U11664,IT1536,7,15
TID6181,BL544,F54958,IT5440,5,10
TID8663,BL909,A64241,IT4618,9,22
TID3893,BL026,Q74481,IT7039,9,7
TID1523,BL657,K86134,IT7419,5,23
TID5575,BL501,B78936,IT7633,8,25
TID7211,BL129,Z48970,IT4923,8,20
TID6526,BL296,A78348,IT3974,7,29
TID6807,BL395,J20418,IT4496,5,18
TID9621,BL189,T88340,IT6613,8,19
TID5677,BL948,T90108,IT1814,7,11
TID8006,BL306,M71686,IT8241,5,15
TID0853,BL472,C13076,IT7633,8,20
TID2915,BL495,A60954,IT0072,9,27
TID9477,BL636,X77952,IT1536,7,11
TID1624,BL576,C13076,IT0620,6,7
TID3638,BL166,Y59387,IT6294,9,25
TID8377,BL194,H31965,IT8133,7,30
TID2872,BL311,I68304,IT8519,5,6
TID9494,BL791,M14072,IT6946,10,24
TID7156,BL898,U75448,IT4370,5,29
TID8813,BL337,F89838,IT9328,10,27
TID3693,BL239,S03435,IT5561,9,23
TID3980,BL293,W04026,IT9938,8,26
TID2989,BL084,L93170,IT6593,6,7
TID1276,BL665,E83656,IT3668,6,18
TID0992,BL658,C64546,IT3972,8,25
TID6889,BL604,X29780,IT7406,9,30
TID3867,BL508,I28426,IT0656,10,29
TID5400,BL646,Z66022,IT7828,10,20
TID8080,BL646,J01244,IT3339,6,19
TID9717,BL340,L41060,IT1471,6,16
TID2529,BL444,Z51100,IT2188,9,23
TID4855,BL038,H90377,IT1939,6,11
TID0039,BL085,U42588,IT5561,8,21
TID6380,BL047,Z65599,IT7341,10,27
TID0230,BL982,M77881,IT0072,10,28
TID2908,BL293,H04957,IT7911,9,16
TID3023,BL700,G53447,IT8924,6,25
TID5204,BL386,I16265,IT0227,6,25
TID0332,BL300,J36618,IT0426,10,28
TID6462,BL230,Q25111,IT7259,7,9
TID6149,BL020,C15267,IT4551,10,24
TID8259,BL141,D35456,IT9482,8,30
TID4356,BL051,Y90326,IT0780,10,7
TID3812,BL158,I08021,IT2374,5,12
TID2077,BL576,I71444,IT1966,8,30
TID6804,BL583,Y86887,IT8076,6,19
TID8946,BL374,Y29885,IT1473,8,12
TID7412,BL108,P24107,IT0995,7,28
TID7908,BL947,N03043,IT4230,9,21
TID9993,BL736,W11334,IT5763,8,7
TID9904,BL134,N96113,IT5334,7,11
TID3267,BL728,J43704,IT4429,8,8
TID4394,BL725,L90614,IT8241,6,29
TID7547,BL211,B24098,IT7307,9,30
TID4035,BL728,T17928,IT9764,9,6
TID3507,BL336,Z24450,IT1471,5,15
TID5841,BL972,S62428,IT8930,10,29
TID6149,null,Y47833,IT3070,9,24
TID6103,BL492,Q86432,IT5867,10,15
TID2246,BL036,P35203,IT0363,8,15
TID2654,BL014,W48341,IT6365,8,10
TID7614,BL614,M24134,IT1381,8,8
TID0849,BL713,B61671,IT1898,7,30
TID1782,BL572,I89987,IT6981,10,28
TID7072,BL173,L48542,IT6967,6,17
TID3671,BL468,T15990,IT9613,7,16
TID0620,BL758,E09453,IT0656,9,27
TID0965,BL664,A19012,IT6887,6,15
TID2512,BL634,H32105,IT8115,9,11
TID4779,BL652,P68967,IT5958,9,11
TID1291,BL460,Q52746,IT0217,7,20
TID1267,BL837,R64630,IT7945,5,10
TID9168,BL698,M29128,IT2448,7,22
TID8260,BL921,W71842,IT4386,8,5
TID0976,BL480,D79241,IT4735,6,7
TID0898,BL736,L34313,IT9806,8,16
TID6016,BL660,I56462,IT6135,10,13
TID6074,BL526,U54767,IT4832,9,16
TID0129,BL338,N32348,IT2034,10,13
TID4657,BL104,X29780,IT7690,9,11
TID1348,BL036,R41859,IT7599,9,17
TID3960,BL108,A09157,IT8778,5,25
TID8337,BL937,M35543,IT7899,10,29
TID8736,BL228,S90802,IT4258,5,28
TID1988,BL119,S36322,IT5865,10,15
TID9470,BL558,Q02033,IT4956,7,16
TID3677,BL370,M47524,IT4502,6,19
TID2819,BL576,V89186,IT3838,6,12
TID6589,BL913,I56051,IT6602,5,22
TID7884,BL610,U70422,IT3440,7,24
TID8947,BL013,Q45664,IT5356,7,23
TID9560,BL515,O83344,IT3973,5,15
TID6382,BL700,I96951,IT4430,5,5
TID9873,BL576,V44422,IT7899,8,17
TID9821,BL038,P92275,IT7619,9,8
TID6606,BL864,U57124,IT5550,9,18
TID5896,BL758,Q31025,IT0288,6,8
TID3949,BL508,J70904,IT3119,7,23
TID7224,BL924,D68836,IT7619,7,20
TID4223,BL689,E93889,IT8738,9,30
TID6838,BL134,W24168,IT8115,9,6
TID9222,BL113,R49342,IT4460,8,12
TID6454,BL872,Q54567,IT0640,5,7
TID5333,BL064,H66604,IT2760,6,15
TID3195,BL948,F26390,IT3465,8,25
TID4180,BL665,Q57104,IT4830,9,12
TID9696,BL571,H34851,IT6887,6,20
TID9755,BL126,E03190,IT3346,8,17
TID0558,BL745,L28814,IT9542,10,14
TID7682,BL639,G45180,IT7768,9,15
TID4779,BL453,P70920,IT7768,7,24
TID4436,BL189,D68836,IT7319,6,12
TID6675,BL757,K61958,IT0422,8,25
TID9994,BL907,A62347,IT0599,8,28
TID0850,BL028,F66988,IT0922,10,26
TID4013,BL868,U80804,IT9452,10,19
TID7989,BL036,G01807,IT3465,9,6
TID6160,BL541,H40479,IT5532,5,22
TID5961,BL359,W41911,IT3378,5,15
TID5142,BL878,J07395,IT4895,8,29
TID4188,BL515,Y43714,IT4585,7,7
TID9220,BL928,E04153,IT8285,7,11
TID9344,BL137,S44009,IT9328,5,8
TID8703,BL022,G36325,IT3838,6,8
TID2111,BL668,L37037,IT4355,9,13
TID2583,BL515,C57844,IT0851,8,20
TID8555,BL166,J43704,IT5790,10,19
TID1147,BL980,G33796,IT8952,9,18
TID1319,BL646,N83433,IT1436,9,12
TID4976,BL377,Z24450,IT8009,9,16
TID5524,BL042,N95675,IT5698,6,12
TID8485,BL715,I56462,IT4370,9,25
TID9807,BL461,H80548,IT2251,7,15
TID2614,BL806,Y33100,IT1149,10,5
TID9530,BL036,Y64703,IT0696,6,20
TID2479,BL506,G93070,IT6801,9,29
TID5353,BL770,O46516,IT8745,7,12
TID6462,BL592,P37166,IT3342,9,18
TID4486,BL189,R25344,IT9324,10,16
TID5595,BL306,O45108,IT6280,9,11
TID7282,BL278,K52040,IT0317,9,11
TID5660,BL576,I28644,IT9749,6,15
TID1850,BL837,A81602,IT6965,6,8
TID9748,BL009,R29283,IT3075,8,24
TID9148,BL937,W90731,IT5841,8,19
TID8125,BL914,Q62911,IT6001,7,30
TID9632,null,M94202,IT7112,6,14
TID3294,BL664,P52615,IT8499,9,21
TID1282,BL456,S07675,IT0217,9,24
TID9665,BL639,P39638,IT5522,6,13
TID7399,BL377,L67595,IT8069,8,18
TID7632,BL618,B27127,IT7177,5,16
TID3875,BL051,E66616,IT1428,10,14
TID8133,BL456,R02615,IT9814,5,9
TID0938,BL745,M65791,IT9099,5,25
TID9650,BL713,X29780,IT4908,9,13
TID7277,BL922,P41369,IT7193,7,19
TID7597,BL813,L86418,IT7507,7,26
TID0604,BL946,U11664,IT8893,7,20
TID3423,BL700,V22359,IT8233,6,24
TID2399,BL033,E34411,IT8767,8,25
TID8292,BL928,U39307,IT2122,8,27
TID2013,BL173,P85727,IT6642,7,30
TID9806,BL719,P63196,IT8738,7,25
TID8811,BL472,Q85397,IT5698,6,8
TID4048,BL495,F71148,IT2448,7,9
TID3433,BL657,M13178,IT2034,9,29
TID1620,BL688,E18124,IT4789,8,18
TID0805,BL485,V62577,IT4951,8,20
