Transaction_ID,barLicense,Item_ID,Cutsomer_ID,Quantity,Price
TID4943,BL526,IT6880,L55946,1,7
TID2360,BL250,IT0568,S51169,5,35
TID0755,BL660,IT3007,X84324,5,30
TID2477,BL634,IT4430,I03402,6,48
TID9074,BL792,IT1976,T69519,4,36
TID9217,BL675,IT3070,I75588,3,24
TID0481,BL227,IT7701,W79349,6,30
TID2550,BL713,IT1909,P39638,5,45
TID1608,BL492,IT5291,Y16813,4,32
TID2119,BL604,IT1334,B14110,5,30
TID3900,BL877,IT2954,F70215,2,10
TID7205,BL698,IT4951,T92186,1,10
TID7620,BL922,IT7202,N74202,5,40
TID1291,BL278,IT8362,M51437,1,7
TID1205,BL134,IT3668,Y59387,3,30
TID7678,BL545,IT7090,N86096,2,16
TID5362,BL087,IT0623,I30072,6,36
TID8556,BL298,IT4169,S08344,1,10
TID2975,BL520,IT5662,Z79789,2,16
TID2716,BL453,IT3917,A32608,5,25
TID2912,BL139,IT2391,M20809,5,40
TID8144,BL924,IT6365,C06915,3,30
TID6916,BL659,IT7112,O25410,5,40
TID2903,BL058,IT3710,Z21173,5,35
TID2483,BL530,IT6736,Y62791,5,35
TID2762,BL047,IT1750,Q24902,1,10
TID5257,BL971,IT9469,L64479,3,30
TID8966,BL937,IT0620,J35675,3,21
TID7188,BL179,IT1198,N86239,3,18
TID0108,BL538,IT9168,I71274,3,21
TID4208,BL457,IT3378,S62924,3,27
TID6599,BL302,IT9764,Z72355,5,50
TID2244,BL014,IT3710,Q34125,2,10
TID4206,BL337,IT2969,Y23400,1,9
TID1955,BL495,IT1428,B01399,3,30
TID4066,BL004,IT4985,C64292,6,48
TID2698,BL719,IT9387,B28980,3,30
TID7692,BL591,IT3164,O43778,3,30
TID6087,BL320,IT4605,S25834,6,60
TID7210,BL530,IT9717,G27494,6,36
TID4816,BL747,IT5611,D34327,4,28
TID5048,BL436,IT6544,A59865,1,5
TID8972,BL479,IT5234,M55909,3,15
TID2483,BL105,IT6162,Q34043,4,24
TID4986,BL151,IT8485,G41557,6,42
TID5275,BL420,IT3696,R21738,5,40
TID8461,BL239,IT1511,I42471,3,15
TID0807,BL714,IT8709,T15990,1,5
TID7566,BL010,IT4951,P58968,2,14
TID9101,BL664,IT8009,O50201,1,5
TID4814,BL837,IT9317,V25815,4,36
TID9776,BL909,IT6053,B15636,2,18
TID6843,BL980,IT8478,P26785,2,18
TID4465,BL072,IT6599,G23251,4,36
TID9717,BL715,IT0243,I28644,1,5
TID7097,BL125,IT1149,O31545,4,28
TID2778,BL189,IT3696,K41753,4,32
TID3092,BL145,IT7715,I39174,1,8
TID8640,BL904,IT2311,W97173,3,27
TID2508,BL531,IT6035,R48605,2,12
TID6598,BL619,IT5600,R15059,2,18
TID8455,BL331,IT8952,S51258,1,10
TID8106,BL783,IT2577,Q34218,5,50
TID2780,BL086,IT4956,H45104,2,16
TID4035,BL877,IT3965,Y52477,6,36
TID3863,BL810,IT6906,K41753,1,9
TID0952,BL914,IT8977,Z40690,6,48
TID5329,BL664,IT8009,O64417,5,25
TID3838,BL140,IT0476,A73174,2,10
TID1768,BL024,IT5994,N96883,1,8
TID7553,BL777,IT5925,K90453,1,5
TID1364,BL438,IT8182,X55403,3,27
TID3372,BL593,IT2534,E59431,3,30
TID8242,BL036,IT9542,P42429,4,28
TID7298,BL534,IT4551,A90423,1,10
TID7203,BL009,IT4789,S51113,2,18
TID8949,BL683,IT9171,R93074,5,50
TID1494,BL865,IT4598,N00386,1,9
TID9890,BL484,IT7715,J33818,3,27
TID7816,BL332,IT4855,S47302,5,40
TID9605,BL480,IT7259,E03190,4,40
TID7413,BL948,IT0243,V91601,4,36
TID4899,BL508,IT0640,J44027,4,20
TID9374,BL143,IT0568,C68447,2,18
TID9061,BL638,IT4738,M74575,5,25
TID2497,BL656,IT5522,D72214,3,21
TID5161,BL151,IT6123,S72884,2,16
TID8216,BL982,IT5803,D36447,6,36
TID6496,BL698,IT7436,L21058,6,42
TID2826,BL331,IT1471,I01610,1,10
TID5194,BL948,IT0243,E84717,2,18
TID8350,BL696,IT9852,X01318,6,42
TID5153,BL736,IT6396,G41366,2,12
TID0865,BL231,IT9938,A19012,1,6
TID8016,BL770,IT1356,T16527,6,60
TID3824,BL872,IT6280,C68447,4,24
TID5463,BL062,IT4086,L55946,4,40
TID7086,BL486,IT0769,N95541,6,48
TID4033,BL380,IT5763,R19141,4,20
TID4498,BL676,IT2328,X79345,5,35
TID5349,BL336,IT7283,Z70101,3,30
TID5011,BL864,IT3206,R66076,3,24
TID2277,BL014,IT3710,T93043,6,30
TID9246,BL231,IT5532,I10332,1,6
TID2703,BL976,IT4585,R81896,6,36
TID0620,BL060,IT0768,H29329,6,42
TID7156,BL806,IT2328,A08280,5,35
TID4154,BL005,IT1057,D96205,1,6
TID9315,BL495,IT4509,U63896,2,16
TID6520,BL713,IT6001,M44761,3,27
TID2130,BL619,IT0426,U75573,4,24
TID6491,BL541,IT3327,H99507,5,25
TID3991,BL436,IT9371,S66806,3,21
TID1960,BL590,IT9452,X18610,4,40
TID9346,BL218,IT2591,V42785,6,54
TID4108,BL395,IT3305,S76231,3,24
TID5036,BL946,IT9847,A57696,6,30
TID7271,BL655,IT8478,S34698,6,48
TID1141,BL542,IT2025,N13576,5,40
TID8116,BL899,IT7930,V42785,1,7
TID6147,BL461,IT8282,S15517,4,40
TID1132,BL444,IT4460,F66482,4,24
TID2437,BL241,IT9852,L76782,4,40
TID8679,BL020,IT3069,W80145,1,6
TID3044,BL999,IT3214,I28644,3,24
TID1268,BL576,IT9550,J43001,3,21
TID5166,BL850,IT1356,W52232,3,30
TID0924,BL928,IT6678,Y28534,2,10
TID0735,BL220,IT8834,F12265,1,5
TID2550,BL801,IT7077,O47559,2,16
TID2047,BL263,IT1769,J58094,5,40
TID1220,BL395,IT4985,O94798,6,54
TID6697,BL559,IT7897,K08507,3,18
TID0732,BL480,IT4004,D64488,6,54
TID7149,BL659,IT7112,E18256,4,32
TID4844,BL302,IT4517,A40751,5,35
TID5945,BL736,IT9938,C70893,1,9
TID5986,BL752,IT0523,W04026,3,27
TID6425,BL457,IT5611,O59099,5,40
TID2568,BL032,IT0797,G21474,2,10
TID8046,BL851,IT6748,T47265,1,9
TID4227,BL660,IT3823,I51930,4,40
TID6425,BL113,IT7551,Y91340,3,18
TID1703,BL638,IT1966,L21058,5,40
TID4858,BL572,IT8063,O79221,1,8
TID0853,BL806,IT7069,Q02978,4,28
TID1592,BL076,IT1677,P36244,1,8
TID4176,BL060,IT3371,A15098,2,14
TID2502,BL534,IT4499,D20742,1,8
TID0755,BL036,IT1814,H91829,4,40
TID9064,BL462,IT5698,S75924,4,24
TID3656,BL456,IT5101,V32217,4,40
TID2885,BL665,IT2125,I01461,2,20
TID1370,BL676,IT9600,T50750,6,48
TID0296,BL659,IT3912,U53842,5,35
TID2360,BL658,IT9613,A43633,5,45
TID6663,BL143,IT5459,W05607,1,6
TID9454,BL125,IT8076,N78685,2,18
TID6520,BL226,IT5291,O48936,5,45
TID1993,BL558,IT6921,G32413,3,21
TID1819,BL834,IT7880,B95026,5,40
TID2341,BL386,IT6961,C14659,4,28
TID3773,BL593,IT9444,V60869,4,40
TID2960,BL837,IT9452,L93891,3,15
TID6057,BL880,IT0677,R47258,6,54
TID3244,BL700,IT0568,A43633,2,20
TID8052,BL357,IT8745,X47453,1,10
TID5958,BL914,IT8977,I21533,1,8
TID5732,BL114,IT5619,Z92494,2,12
TID1679,BL093,IT4742,M94202,5,40
TID4898,BL242,IT4460,N17608,1,10
TID0039,BL013,IT3710,G36325,3,27
TID2639,BL848,IT2860,P36244,2,10
TID0384,BL928,IT8115,C36107,3,18
TID7378,BL108,IT2946,C09690,6,42
TID5502,BL530,IT9600,G95399,4,36
TID7597,BL850,IT7230,K41753,5,30
TID8942,BL317,IT7317,E37779,6,54
TID1594,BL164,IT7112,P41369,6,54
TID4856,BL765,IT0523,O57413,4,32
TID9462,BL559,IT5994,Y91340,3,15
TID9816,BL593,IT5005,N00298,5,45
TID6934,BL880,IT0677,T61750,5,45
TID3899,BL097,IT5870,N76772,5,40
TID7407,BL406,IT9339,A63970,1,7
TID4042,BL728,IT4956,I28644,5,50
TID5062,BL233,IT1530,Q57104,5,25
TID5043,BL320,IT6544,F39181,5,30
TID1783,BL665,IT8244,F39683,3,27
TID8611,BL923,IT3619,V39051,5,45
TID5725,BL481,IT4830,K35269,1,8
TID3544,BL480,IT0931,I70637,5,50
TID8345,BL770,IT2251,T38582,5,45
TID8067,BL174,IT4956,X93533,4,40
TID4759,BL302,IT7252,L84852,4,24
TID1044,BL211,IT4855,F12265,5,50
TID9623,BL306,IT5532,L26455,3,24
TID2236,BL946,IT1662,E67949,1,6
TID8059,BL298,IT4169,G81632,1,10
TID8393,BL495,IT9469,L13260,6,30
TID9441,BL877,IT7828,L29636,1,9
TID4210,BL877,IT1978,J63013,3,15
TID6326,BL976,IT9440,X17183,4,24
TID5674,BL765,IT0523,I54641,5,40
TID3122,BL893,IT4257,X90029,2,16
TID3599,BL370,IT3593,Z62472,6,60
TID2352,BL862,IT5803,X03364,3,21
TID5689,BL848,IT2391,D96205,2,20
TID5422,BL904,IT2311,H04957,5,45
TID5454,BL393,IT3440,J62662,3,27
TID8339,BL183,IT1518,U25554,2,20
TID1716,BL278,IT7436,A96958,4,20
TID2956,BL340,IT8990,O59099,2,18
TID4486,BL836,IT5976,E16815,5,30
TID4733,BL070,IT6162,S27331,5,45
TID4842,BL070,IT1763,E85433,4,40
TID1627,BL248,IT4169,D86625,1,8
TID9635,BL359,IT5986,A12377,1,9
TID3659,BL713,IT8265,I71274,5,40
TID7705,BL591,IT0797,K75880,3,30
TID4295,BL665,IT5522,Z65995,2,10
TID4918,BL461,IT8282,A55145,4,40
TID8817,BL661,IT5522,T93043,5,30
TID4405,BL837,IT7259,K35269,6,60
TID3907,BL545,IT6961,O25180,2,12
TID4464,BL183,IT0288,C18563,6,60
TID8328,BL688,IT8478,W91359,6,54
TID0780,BL158,IT1108,B77461,6,48
TID4673,BL402,IT7945,C26703,6,48
TID2479,BL307,IT7265,L39587,4,20
TID3900,BL014,IT1325,Z41803,4,24
TID2622,BL167,IT9339,L76782,4,36
TID0558,BL468,IT7930,Y03188,2,12
TID7390,BL862,IT4645,T82900,6,60
TID7539,BL719,IT2188,L64479,2,18
TID6606,BL665,IT8631,A80279,5,25
TID8149,BL058,IT6748,P95361,4,32
TID0134,BL438,IT7341,L08073,3,27
TID2553,BL151,IT7319,T46654,5,40
TID6723,BL878,IT7283,V09779,1,7
TID5678,BL480,IT1677,U24768,2,20
TID8943,BL338,IT8842,H90798,4,40
TID1559,BL924,IT3183,W13226,4,28
TID5327,BL137,IT8896,W53992,2,16
TID1831,BL311,IT5356,O37428,6,36
TID2403,BL946,IT9847,O23277,5,25
TID3388,BL233,IT1593,X67884,5,45
TID9755,BL167,IT3314,J09875,4,20
TID2246,BL714,IT3226,V93394,2,14
TID1784,BL239,IT5459,A60954,6,36
TID9212,BL982,IT4298,T03221,2,10
TID9028,BL981,IT7177,Z32464,4,28
TID2129,BL848,IT7911,R21738,1,9
TID8062,BL524,IT0309,Q48014,2,10
TID2370,BL359,IT1170,U96905,5,30
TID3638,BL043,IT8133,S13992,2,20
TID7362,BL504,IT2920,W71842,2,12
TID1353,BL878,IT2954,U63896,5,45
TID6837,BL618,IT1812,K82805,2,18
TID9961,BL173,IT3226,W33291,1,6
TID9683,BL972,IT9171,S43417,6,42
TID1217,BL877,IT2954,Z20784,2,10
TID4558,BL062,IT7911,D64488,4,24
TID0738,BL393,IT3440,K82076,6,54
TID5086,BL797,IT6989,D97504,6,42
TID0964,BL457,IT6750,L93390,1,5
TID9329,BL951,IT2676,Y59387,2,20
TID1392,BL393,IT5841,J21799,1,8
TID0780,BL091,IT1381,C13382,4,40
TID8404,BL623,IT3735,H94581,5,45
TID6380,BL937,IT2837,I33936,2,14
TID5860,BL895,IT3214,E13552,4,40
TID9154,BL813,IT7737,V09779,5,30
TID7324,BL772,IT7624,E85991,2,10
TID1675,BL060,IT8977,A43633,2,16
TID1675,BL510,IT0243,I01757,6,60
TID6205,BL173,IT1750,N46242,3,21
TID2819,BL085,IT1968,A15098,6,36
TID8703,BL831,IT4789,U78896,5,40
TID2304,BL026,IT7676,K88540,6,48
TID5239,BL933,IT6807,O51053,1,6
TID5112,BL407,IT8683,S98527,1,5
TID5591,BL584,IT5619,Z79368,6,48
TID2293,BL665,IT9168,O56412,5,45
TID9241,BL280,IT1772,R81665,1,10
TID3137,BL544,IT0072,P15386,3,21
TID6326,BL765,IT0523,D12719,2,16
TID2393,BL049,IT6622,Z81691,3,24
TID6369,BL090,IT0630,V63443,1,9
TID1614,BL471,IT8322,T13836,4,40
TID0174,BL616,IT5619,Y19417,1,5
TID2115,BL591,IT8922,C46603,5,30
TID5860,BL359,IT2101,N88605,5,45
TID1147,BL842,IT6897,A74051,1,7
TID4156,BL164,IT8003,S04319,4,40
TID0738,BL460,IT3412,R08587,2,20
TID1554,BL713,IT7737,T93043,2,12
TID1938,BL660,IT8842,L13260,2,16
TID7632,BL028,IT9318,A74051,2,20
TID6305,BL899,IT1976,U75070,2,16
TID5357,BL231,IT4278,J41629,2,20
TID1279,BL877,IT1518,J30596,6,30
TID4978,BL438,IT2251,N18362,3,21
TID9511,BL850,IT0768,X73740,2,18
TID1771,BL047,IT1750,O57413,2,20
TID1564,BL311,IT4862,A07912,3,18
TID4911,BL810,IT6906,F09551,5,45
TID5085,BL259,IT0422,R35396,1,6
TID9268,BL991,IT1530,P08992,5,25
TID4965,BL336,IT7283,O70915,2,20
TID2069,BL164,IT7112,T46654,2,18
TID1730,BL036,IT9894,G23251,4,40
TID3631,BL878,IT2954,A15098,4,36
TID7654,BL036,IT2328,Q90535,4,28
TID7445,BL036,IT9894,S88204,6,60
TID7522,BL841,IT7265,Y82338,1,8
TID5741,BL842,IT6897,Q25682,2,14
TID4262,BL659,IT3912,V09779,1,7
TID9281,BL337,IT2969,Y70193,2,18
TID6497,BL122,IT9189,A32287,2,10
TID8247,BL579,IT6648,K46776,5,50
TID4733,BL485,IT5863,M66755,6,60
TID5518,BL813,IT7737,L41060,1,6
TID3920,BL571,IT5221,E18540,6,48
TID0243,BL806,IT9240,O25410,3,27
TID9634,BL834,IT3097,E85433,2,12
TID7577,BL111,IT1750,G66948,1,7
TID2322,BL534,IT7515,Q36265,1,6
TID1633,BL877,IT0131,T01468,5,35
TID8712,BL139,IT2391,R35396,1,8
TID5814,BL183,IT7945,Y93671,1,5
TID8487,BL813,IT1511,Z72831,2,18
TID9462,BL688,IT3481,V56091,6,42
TID7367,BL004,IT6989,K35269,6,30
TID4804,BL302,IT4517,I72125,4,28
TID0163,BL907,IT8265,X79345,1,9
TID9616,BL675,IT1677,O82684,1,7
TID9438,BL971,IT6965,P58968,5,45
TID1419,BL913,IT7044,D30548,3,27
TID9379,BL211,IT4956,Z24450,5,25
TID2859,BL179,IT2320,N79830,3,24
TID9383,BL296,IT0620,V63891,3,21
TID0196,BL142,IT5628,I21282,2,20
TID8966,BL914,IT8073,G31564,4,24
TID0768,BL728,IT8051,C48985,1,5
TID8290,BL924,IT4370,N04287,4,32
TID4583,BL564,IT7440,V00449,4,32
TID8101,BL877,IT8322,Z41528,2,20
TID2495,BL538,IT8063,T25967,1,6
TID5560,BL636,IT8362,M51437,1,10
TID6275,BL757,IT6577,A55145,5,45
TID9986,BL719,IT0309,G94423,1,6
TID4618,BL384,IT0797,W85421,2,18
TID7421,BL328,IT0917,L06819,5,45
TID6263,BL576,IT4086,M44761,4,20
TID8188,BL179,IT4169,Z34154,4,32
TID8588,BL020,IT4169,O63861,2,14
TID3821,BL728,IT7741,I71444,3,21
TID4474,BL033,IT4618,R28592,6,60
TID2681,BL659,IT8003,H90798,6,30
TID2825,BL134,IT6837,O21030,2,20
TID1236,BL559,IT7740,T32568,2,18
TID2354,BL937,IT0003,O25410,4,24
TID5543,BL728,IT2025,Y93628,5,40
TID8116,BL189,IT8244,P92752,1,5
TID8046,BL024,IT8115,V41739,5,50
TID4994,BL655,IT3371,N03972,6,54
TID0056,BL616,IT6340,U54767,2,14
TID2229,BL544,IT3440,F73896,3,15
TID7041,BL109,IT5803,K44683,4,36
TID2110,BL504,IT4273,C58235,6,60
TID9867,BL728,IT4956,F40629,2,20
TID6335,BL300,IT8683,A92111,5,25
TID7914,BL137,IT8523,U09711,4,40
TID3194,BL805,IT2837,U69482,1,8
TID7624,BL371,IT8009,H64603,2,16
TID9987,BL386,IT0523,J55884,2,10
TID6843,BL980,IT4911,N20205,6,60
TID5742,BL167,IT7897,Y74618,5,45
TID6667,BL402,IT1577,R40178,2,18
TID1494,BL736,IT2577,V99441,6,48
TID8648,BL658,IT8115,Q55641,5,50
TID7597,BL162,IT0523,D35456,2,18
TID0713,BL972,IT3533,B40251,6,30
TID6211,BL501,IT7076,V10072,5,45
TID4064,BL211,IT6887,C18563,2,20
TID3610,BL179,IT2676,B23942,3,30
TID8337,BL227,IT6123,E02794,3,15
TID9539,BL122,IT9189,K32523,3,15
TID1871,BL831,IT0332,C54496,6,54
TID4057,BL218,IT9550,A12422,4,36
TID1586,BL923,IT0217,N07302,2,14
TID1244,BL994,IT7419,X99325,4,32
TID9936,BL805,IT9851,T65031,4,36
TID7868,BL534,IT7741,S70318,5,40
TID6697,BL468,IT7930,Y70816,3,18
TID2437,BL145,IT5662,K08507,1,9
TID1515,BL317,IT7436,N49034,2,14
TID4429,BL719,IT9387,K82805,5,50
TID9416,BL806,IT8065,C13076,5,35
TID6106,BL475,IT8922,K86296,3,30
TID5715,BL991,IT5865,A63970,2,16
TID8051,BL504,IT3203,W52232,3,27
TID6320,BL337,IT8745,W80145,5,40
TID3804,BL374,IT7406,I39174,1,6
TID3907,BL436,IT4460,F09412,1,8
TID6162,BL657,IT5933,Z01970,5,40
TID9151,BL331,IT1471,C02020,2,20
TID2596,BL868,IT2405,C24060,3,30
TID5152,BL193,IT4956,V83033,6,48
TID2681,BL758,IT2577,S62924,1,10
TID8156,BL941,IT0003,F68047,2,16
TID7621,BL806,IT0227,S66143,4,40
TID7748,BL032,IT0243,Z16410,2,12
TID5357,BL842,IT2946,E04438,1,8
TID7113,BL022,IT7875,N18590,3,21
TID6380,BL420,IT1481,P48573,2,16
TID8019,BL659,IT1536,N01220,5,45
TID4679,BL001,IT6093,B67186,2,16
TID5768,BL512,IT9328,R74866,2,14
TID0130,BL941,IT9268,V58016,3,27
TID1462,BL698,IT3227,Y59387,1,7
TID9301,BL948,IT7507,N00997,3,30
TID1778,BL757,IT7039,I89987,1,6
TID4050,BL618,IT2122,E18124,2,14
TID5802,BL856,IT2405,V63443,3,18
TID5880,BL298,IT1763,O38874,6,48
TID2165,BL618,IT4256,Q36265,4,20
TID8940,BL480,IT0931,W67059,6,60
TID1647,BL331,IT8459,V79112,4,36
TID7614,BL591,IT2505,T16437,6,60
TID2334,BL530,IT6077,Z18331,3,27
TID8986,BL963,IT7507,Q49797,3,21
TID0884,BL036,IT4044,Q55641,5,50
TID2592,BL616,IT4409,D27257,6,60
TID4206,BL264,IT4355,H08257,4,32
TID9334,BL810,IT4552,Q33736,3,27
TID6662,BL062,IT2969,F78617,5,30
TID4778,BL472,IT8322,F40629,1,5
TID0853,BL872,IT1317,D22848,5,25
TID6497,BL976,IT9440,V52962,6,36
TID2497,BL714,IT0006,X03382,2,10
TID9871,BL736,IT9764,W71842,1,6
TID4630,BL126,IT0838,U52113,2,18
TID4385,BL383,IT9613,Y54591,2,20
TID3187,BL631,IT5763,Z60609,1,6
TID2246,BL941,IT3007,C38562,3,27
TID8743,BL486,IT7090,Q27568,2,12
TID1713,BL471,IT7202,I05864,6,60
TID2956,BL436,IT4409,K96149,1,10
TID8348,BL162,IT4430,G67561,5,50
TID7561,BL588,IT1682,C24060,2,10
TID0744,BL111,IT3774,F47115,5,50
TID9940,BL899,IT3737,M58767,5,25
TID3992,BL758,IT4855,N01260,3,21
TID6074,BL850,IT6999,X57484,1,10
TID8941,BL504,IT2920,Y41104,3,18
TID9513,BL805,IT9851,F70215,5,45
TID1956,BL108,IT9115,W62987,2,14
TID2568,BL226,IT4429,O17310,2,16
TID7633,BL512,IT9042,X45725,5,50
TID9077,BL471,IT1978,U25554,3,24
TID0277,BL544,IT4474,A32287,5,30
TID8339,BL813,IT6930,F02198,5,45
TID0763,BL661,IT7857,U02134,3,27
TID0681,BL462,IT6750,T64795,4,32
TID8608,BL189,IT0317,Q92150,5,40
TID6504,BL695,IT5386,U98370,5,50
TID1685,BL227,IT7701,Y59387,1,5
TID3959,BL024,IT0375,Z01984,5,35
TID2356,BL014,IT3710,U98663,3,15
TID1113,BL914,IT7624,F70215,4,28
TID9017,BL338,IT0528,H65911,3,27
TID7939,BL604,IT9853,H65911,2,18
TID0285,BL374,IT8818,N96113,2,16
TID4150,BL564,IT5994,R74866,3,21
TID8407,BL374,IT3782,R74714,4,20
TID0285,BL231,IT2840,A52601,5,40
TID7501,BL118,IT9440,C58235,2,10
TID0007,BL545,IT5698,M20809,4,28
TID9465,BL928,IT0995,F78617,4,28
TID6382,BL877,IT7441,K03735,1,10
TID3970,BL767,IT7441,V69810,5,45
TID2994,BL407,IT5763,I70637,5,25
TID2092,BL619,IT5356,T40881,1,8
TID8419,BL194,IT6156,R35396,3,27
TID3988,BL661,IT3007,C64292,1,7
TID1993,BL126,IT7177,M88725,2,12
TID5337,BL836,IT8459,X44453,5,35
TID9635,BL322,IT5089,Y64703,6,30
TID1342,BL914,IT3533,H32655,1,8
TID5974,BL585,IT0397,Q25682,2,14
TID1180,BL821,IT8459,Y26293,2,10
TID0333,BL698,IT6717,N04287,4,32
TID9036,BL576,IT7897,U42885,6,54
TID6316,BL108,IT0677,H67744,4,36
TID2479,BL087,IT2025,N95675,3,24
TID3055,BL719,IT8818,O93287,3,27
TID8817,BL145,IT6967,N17608,1,9
TID7247,BL413,IT2226,E85433,6,48
TID5022,BL791,IT4278,N87904,2,16
TID2403,BL800,IT1968,T32568,4,36
TID8503,BL583,IT9806,Y84705,6,30
TID3323,BL371,IT1114,Q56667,4,20
TID2961,BL031,IT0540,Y03188,1,6
TID2090,BL231,IT1074,O96588,5,25
TID2340,BL631,IT0917,M58767,3,24
TID4856,BL948,IT6897,N88605,2,20
TID1319,BL713,IT6001,L89316,2,18
TID2675,BL898,IT7701,O76149,2,20
TID1879,BL868,IT9600,G36325,5,30
TID4811,BL395,IT2491,W46002,2,12
TID8994,BL499,IT3371,Q35066,4,28
TID0865,BL239,IT7112,X11190,2,20
TID4931,BL616,IT5619,O83344,3,15
TID9466,BL407,IT5763,F11324,1,5
TID8750,BL895,IT3119,T86066,3,18
TID1235,BL541,IT3327,N49034,3,15
TID7621,BL800,IT2405,S12868,6,48
TID2069,BL747,IT0397,W85526,6,42
TID7284,BL141,IT4742,R74866,3,18
TID2267,BL941,IT3214,U87044,1,7
TID4010,BL361,IT4758,Y64703,1,6
TID0547,BL831,IT2837,G63779,1,7
TID3702,BL475,IT8952,D22213,1,7
TID7068,BL164,IT1961,E72642,6,60
TID8134,BL757,IT6577,K96230,4,36
TID2115,BL506,IT8362,V39051,1,6
TID5106,BL783,IT1154,U51073,1,6
TID8071,BL064,IT3331,R28089,2,18
TID8899,BL946,IT7307,C88060,1,8
TID2387,BL421,IT6053,W11334,5,45
TID1084,BL402,IT8501,U52113,5,35
TID8216,BL874,IT3965,V67894,3,24
TID1536,BL631,IT4738,S97569,3,18
TID5241,BL541,IT6742,C56848,3,27
TID8388,BL341,IT3838,E00208,6,36
TID8351,BL316,IT1968,W67694,2,16
TID5467,BL593,IT5379,P63196,6,36
TID1550,BL638,IT6599,S16217,6,54
TID8261,BL962,IT5933,T15990,5,25
TID1536,BL444,IT0288,W21399,1,9
TID8520,BL070,IT6162,K03492,4,36
TID9015,BL520,IT5570,Y24406,5,35
TID7337,BL296,IT7599,G33796,4,24
TID7585,BL894,IT8913,W79454,6,60
TID4631,BL713,IT9318,Q03119,1,7
TID6497,BL259,IT9223,A00929,5,25
TID6656,BL265,IT2190,V32217,2,20
TID1128,BL879,IT6750,A36409,1,10
TID7355,BL541,IT6742,R11256,4,36
TID3792,BL732,IT4738,X55352,1,5
TID1863,BL588,IT0838,Q91111,2,14
TID2963,BL337,IT9387,D74627,4,36
TID4703,BL338,IT8842,D26249,1,10
TID6378,BL024,IT7102,T81876,6,60
TID4198,BL298,IT4169,U24768,6,60
TID2399,BL656,IT4517,Q85125,4,28
TID9236,BL146,IT0836,O56108,2,18
TID2352,BL119,IT0917,I96066,5,50
TID1751,BL371,IT5801,F69951,6,54
TID0132,BL001,IT6425,D78887,4,40
TID2777,BL134,IT7193,U42883,2,12
TID1319,BL850,IT7230,L61385,5,30
TID8943,BL072,IT0838,F43933,4,24
TID5444,BL791,IT1961,C70893,4,28
TID9212,BL948,IT9748,X93463,1,7
TID2346,BL475,IT0828,K11687,2,12
TID9066,BL118,IT9328,R38928,1,5
TID4238,BL380,IT5763,S15517,4,20
TID7176,BL036,IT9894,O39612,6,60
TID0535,BL475,IT8952,T74266,1,7
TID1075,BL744,IT2969,L14039,4,32
TID2068,BL659,IT1536,Z34154,2,18
TID4864,BL047,IT8244,W15985,1,8
TID5213,BL572,IT8051,E59431,2,20
TID8407,BL928,IT6827,J79448,5,25
TID8767,BL531,IT9938,O72991,6,36
TID7996,BL591,IT8922,G49259,1,6
TID9300,BL090,IT3428,F45555,6,48
TID5367,BL747,IT0397,Z82422,6,42
TID9616,BL028,IT0006,W53992,4,24
TID7359,BL024,IT2505,N26302,1,10
TID0211,BL837,IT4044,K24065,1,10
TID1226,BL611,IT9717,W93914,1,10
TID3522,BL489,IT3371,Q64167,4,24
TID4498,BL288,IT2554,J20418,3,27
TID0562,BL638,IT2190,O35594,1,5
TID3143,BL610,IT5362,C56697,2,10
TID2019,BL436,IT6642,I99796,5,30
TID3638,BL036,IT8543,E16815,5,30
TID7930,BL658,IT4634,C56848,5,40
TID8163,BL491,IT4004,P32691,3,27
TID4992,BL850,IT0227,Q37065,5,35
TID8990,BL719,IT8896,V20153,4,40
TID5576,BL991,IT1530,U09711,2,10
TID2550,BL874,IT1743,V10619,5,45
TID6234,BL489,IT9834,C68465,5,40
TID0729,BL049,IT7419,B40501,2,20
TID0534,BL992,IT6037,N72192,2,14
TID8927,BL947,IT4645,G28620,5,35
TID3821,BL980,IT7690,P39790,5,30
TID4141,BL913,IT4502,K64617,3,15
TID5704,BL009,IT5801,A70962,6,54
TID9346,BL688,IT8308,H90798,5,40
TID3497,BL907,IT9020,U97988,2,10
TID0147,BL980,IT5662,Z66022,5,45
TID6251,BL631,IT0917,P47655,1,8
TID3171,BL393,IT3440,I01610,6,54
TID1656,BL893,IT5819,F35404,2,16
TID9668,BL395,IT2491,D22872,2,12
TID4344,BL386,IT8683,M55909,6,30
TID7326,BL646,IT3314,K95135,2,12
TID3553,BL462,IT0599,J21799,1,5
TID6964,BL322,IT4758,Q55106,3,24
TID5511,BL583,IT9485,T98146,6,42
TID4630,BL660,IT3823,U13198,1,10
TID7021,BL780,IT1794,E18124,3,24
TID9571,BL777,IT6367,J44344,4,28
TID8059,BL696,IT7879,M42813,1,8
TID8485,BL937,IT0599,H26469,2,18
TID3252,BL336,IT7715,H00716,4,28
TID2996,BL919,IT8924,K90453,6,36
TID3488,BL109,IT2251,R73893,6,36
TID3835,BL656,IT7283,F49352,3,21
TID3403,BL532,IT3283,S51169,3,30
TID2803,BL831,IT4758,Y43714,4,20
TID3416,BL808,IT7102,C75855,2,16
TID2429,BL656,IT9371,U30527,6,36
TID5510,BL655,IT4540,W07791,1,7
TID2682,BL481,IT2190,O17743,3,30
